Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	He produced (at/m3)	He in grain (at/m3)	He in intragranular solution (at/m3)	He in intragranular bubbles (at/m3)	He at grain boundary (at/m3)	He released (at/m3)	He fractional release (/)	He release rate (at/m3 s)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas swelling (/)	Burnup (MWd/kgUO2)	U235 (at/m3)	U238 (at/m3)	
0	1600	0	0	5.013423e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.049607e+24	1.049607e+24	6.522982e+10	0	6.333927e+23	0.3763474	0	2.08e+20	8.358524e-14	5.087926e-19	0	2.328887e+26	2.276476e+28	
0.00037	1600	0	0	5.013426e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.049605e+24	1.049605e+24	6.522968e+10	0	6.333949e+23	0.3763487	1.596339e+18	2.08e+20	8.358524e-14	5.087926e-19	0	2.328887e+26	2.276476e+28	
0.00074	1600	0	0	5.01343e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.049603e+24	1.049603e+24	6.522955e+10	0	6.33397e+23	0.37635	1.596332e+18	2.08e+20	8.358519e-14	5.087915e-19	0	2.328887e+26	2.276476e+28	
0.00111	1600	0	0	5.013433e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.049601e+24	1.049601e+24	6.522942e+10	0	6.333991e+23	0.3763512	1.596324e+18	2.08e+20	8.358513e-14	5.087905e-19	0	2.328887e+26	2.276476e+28	
0.00148	1600	0	0	5.013437e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.049599e+24	1.049599e+24	6.522929e+10	0	6.334013e+23	0.3763525	1.596317e+18	2.08e+20	8.358507e-14	5.087895e-19	0	2.328887e+26	2.276476e+28	
0.00185	1600	0	0	5.01344e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.049597e+24	1.049597e+24	6.522916e+10	0	6.334034e+23	0.3763538	1.596309e+18	2.08e+20	8.358502e-14	5.087884e-19	0	2.328887e+26	2.276476e+28	
0.00222	1600	0	0	5.013443e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.049594e+24	1.049594e+24	6.522902e+10	0	6.334055e+23	0.376355	1.596302e+18	2.08e+20	8.358496e-14	5.087874e-19	0	2.328887e+26	2.276476e+28	
0.00259	1600	0	0	5.013447e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.049592e+24	1.049592e+24	6.522889e+10	0	6.334076e+23	0.3763563	1.596294e+18	2.08e+20	8.35849e-14	5.087864e-19	0	2.328887e+26	2.276476e+28	
0.00296	1600	0	0	5.01345e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.04959e+24	1.04959e+24	6.522876e+10	0	6.334098e+23	0.3763576	1.596287e+18	2.08e+20	8.358485e-14	5.087853e-19	0	2.328887e+26	2.276476e+28	
0.00333	1600	0	0	5.013453e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.049588e+24	1.049588e+24	6.522863e+10	0	6.334119e+23	0.3763588	1.596279e+18	2.08e+20	8.358479e-14	5.087843e-19	0	2.328887e+26	2.276476e+28	
